CODIGO_ANTERIOR,MUNICIPIO,PERSONA_PRESTADORA,NOMBRE_SISTEMA,ARO,FECHA_VISITA_1_2,CONCEPTO_1_2,FUNCIONARIO_1_2,IRCA_1_2,OBSERVACION_1_2,COMPONENTE_AFECTADO,INTERVENCION_SUGERIDA,HALLAZGO_CLAVE,FECHA_MUESTREO_1_7,IRCA_1_7,CODIGO_LABORATORIO_1_7,RESULTADO_1_7,ESTADO_MUESTRA_1_7,PUNTO_MUESTREO_1_7,TIPO_ANALISIS_1_7,SOPORTE_SISA,TOTAL_VISITAS_1_2,TOTAL_MUESTREOS_1_7
0000,LA CUMBRE,JUNTA ADMINISTRADORA ACUEDUCTO LA GUAIRA LA CUMBRE,ACUEDUCTO LA GUAIRA,3,2026-06-04,DESFAVORABLE,MAURICIO ALZATE DIAZ,47.28,"Se realiza visita de inspección visual a la bocatoma y tanque de distribución, se observa tanque fuera de servicio por sedimentación; en su interior no aplican cloro para desinfección. Se hace notar que se observe tanque con acumulación de agua y presencia de larvas, por lo cual se hace énfasis sobre decreto (0294/2016) para evitar proliferación. Se recomienda evacuar las aguas; tanque cuenta con protección a los animales, no hay reservación y tampoco control de nivel en tanque. Actualmente se encuentra verificado el interior del tanque de almacenamiento, el cual se encuentra afectado por ser construido en adobe y fisuras. Está pensando la posibilidad de tumbar tanque antiguo para evitar acumulación de agua y proliferación de larvas y mosquitos; piensan hacer un cambio en la bocatoma por alta turbiedad de otra fuente.",Desinfección,Desinfección / cloración,"cloro, desinfeccion, desinfección. También menciona: Captación / bocatoma, Tanque / almacenamiento",2026-06-10,91.73,20260610-8842-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,3
120696,LA CUMBRE,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA EL DIAMANTE,ACUEDUCTO VEREDA EL DIAMANTE,3,2026-04-16,DESFAVORABLE,MAURICIO ALZATE DIAZ,76.66,"SE REALIZA INSPECCION AL ACUEDUCTO, BOCATOMA, SE APRECIA LA CLORACION FUERA DE SERVICIO TANQUE EN CONCRETO DE DISTRIBUCION SIN RESPIRADEROS NO HAY MACROMEDICION, SE APRECIAN VALVULAS DE CONTROL Y PURGA PARA MANTENIMIENTO SE OBSERVA TANQUE DE DESARENADO CON RESPIRADERO PERO SIN MALLA DE PROTECCION. *SE SOCIALIZA AL PRESIDENTE EL CUIDADO Y CONTROL DE LARVAS DE ACUERDO AL DECRETO DEPARTAMENTAL 0294/2016. *PENDIENTE MATERIALIZAR PUNTO DE MUESTREO DE ACUERDO A LA NORMA LEGAL VIGENTE. MANIFIESTAN QUE LA CLORACION NO ES REALIZADA DEBIDO A QUE LA FUENTE ES CONTAMINADA Y BUSCAN QUE EL TEMA DE CLORAR SE HABILITA, SIN ESA CONTAMINACION. HAN SOLICITADO A LA UES TOMA DE MUESTRA DE AGUA EN EL PUNTO DONDE SE CONOCE LA CONTAMINACION.",Desinfección,Desinfección / cloración,"cloracion, cloración. También menciona: Captación / bocatoma, Tanque / almacenamiento",2026-04-20,85.27,20260420-7792-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
32461,LA CUMBRE,JUNTA ADMINISTRADORA DE ACUEDUCTO EL RETIRO PARTE ALTA,ACUEDUCTO EL RETIRO PARTE ALTA,3,2026-05-14,DESFAVORABLE,MAURICIO ALZATE DIAZ,70.09,"Se realiza visita de inspección, vigilancia y control al sistema de tratamiento, se observa caseta con elementos para desinfección, al momento sin operar, no cuenta con buen cerramiento, no hay macro medición, condiciones locativas, falta mantenimiento. Se le informa y socializa sobre el control de larvas, decreto 0244/2016",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Protección sanitaria / fuente",2026-04-20,85.27,20260420-7814-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
135209,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS - TANQUE 1,CHICOAGUAS TANQUE # 1,3,2026-02-06,DESFAVORABLE,MAURICIO ALZATE DIAZ,79.14,1. Se sugiere y recomienda revisar la dosis de cloro aplicado para garantizar concentraciones en la distribución. 2. No se observa criadero de larvas decreto 0294/2016.,Desinfección,Desinfección / cloración,cloro. También menciona: Protección sanitaria / fuente,2026-03-24,0.00,20260324-7368-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
99672,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS - TANQUE 2,CHICOAGUAS TANQUE # 2,3,2026-02-10,DESFAVORABLE,MAURICIO ALZATE DIAZ,69.78,"1. Se debe instalar medición de caudal y control de nivel de tanque 2 de distribución. 2. Se debe documentar el proceso. 3. Se brinda socialización sobre el decreto 0294/2016 al encargado. 4. Se debe buscar candado para el acceso al punto de cloración, está muy expuesto y puede ser un riesgo para cualquier persona. 5. Es importante que se evalué la dosis de cloro.",Desinfección,Desinfección / cloración,"cloro, cloracion, cloración. También menciona: Tanque / almacenamiento",2026-03-24,21.58,20260324-7386-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
124280,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS - TANQUE 3,CHICOAGUAS TANQUE # 3,3,2026-04-29,DESFAVORABLE,MAURICIO ALZATE DIAZ,70.50,"SE REALIZA VISITA DE INSPECCIÓN AL ACUEDUCTO Y BOCATOMA DONDE SE VE SISTEMA DE DESINFECCIÓN FUERA DE SERVICIO, SE VISUALIZA TANQUE CON RESPIRADEROS, SIN MALLA DE PROTECCIÓN SE SOCIALIZA SOBRE EL CONTROL DE LARVAS DECRETO 0294/2016 Y DECRETO DEPARTAMENTAL PENDIENTE MATERIALIZAR PUNTO DE MUESTREO.",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Captación / bocatoma, Tanque / almacenamiento",2026-03-24,87.77,20260324-7403-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
143338,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS - TANQUE 4,CHICOAGUAS TANQUE # 4,3,2026-02-27,DESFAVORABLE,MAURICIO ALZATE DIAZ,57.55,"-se debe instalar medición de caudal de nivel en tanque distribución -Se debe documentar proceso, procedimiento, digitalizar planos. -Se brinda socialización sobre el decreto 0294/2016 al encargado, sobre este decreto departamental sobre la prevención de larvas -Se debe mejorar el cerramiento para el acceso al tanque y en especial proteger el nacimiento.",Almacenamiento,Tanque / almacenamiento,tanque. También menciona: Protección sanitaria / fuente,2026-03-24,0.00,20260324-7408-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
146170,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS - TANQUE 6,CHICOAGUAS TANQUE # 6,3,2026-04-29,DESFAVORABLE,MAURICIO ALZATE DIAZ,54.67,"se realizo visita de inspeccion y seguimiento a la bocatoma y acueducto, en el tanque se observa abierto de polisombra, no se observa proceso de desinfeccion * se socializa sobre el control y proceso de larvas, decreto 0294 de 2016 y decreto departamental * debe acondicionar cerramiento * pentiente materializar punto de muestreo",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Captación / bocatoma, Tanque / almacenamiento",2026-03-24,0.00,20260324-7351-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
143339,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS - TANQUE 7,CHICOAGUAS TANQUE # 7,3,2026-05-06,DESFAVORABLE,MAURICIO ALZATE DIAZ,57.55,"SE REALIZA VISITA DE INSPECCION A BOCATOMA , ACUEDUCTO, TANQUE DE DISTRIBUCION, ENCONTRANDO SISTEMA SIN DESINFECCION, TANQUE ABIERTO CUBIERTO *SE HACE ENFASIS EN LA PREVENCION Y CONTROL DE LARVAS DE ACUERDO A LO ESTABLECIDO EN EL DECRETO DEPARTAMENTAL 0294/2016. *EL PUNTO DE MUESTREO ESTA PENDIENTE MATERIALIZARLO. *NO SE VISUALIZA MICROMEDICIÓN.",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Captación / bocatoma, Tanque / almacenamiento",2026-03-24,57.55,20260324-7419-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
33122,LA CUMBRE,JUNTA DE AGUAS VEREDA LA VENTURA JAGUVEN,JUNTA DE AGUAS DE LA VEREDA LA VENTURA - JAGUVEN,3,,,,,,Sin dato,Sin observación técnica,Sin observación para clasificar,2026-05-12,29.79,20260512-8311-VIG,Aceptada,Cerrado,0002,Fisicoquimico y Microbiologico,Muestreo 1.7,0,2
133530,LA CUMBRE,JUNTA DE AGUAS VEREDA LA VENTURA JAGUVEN - SECTOR EL BOSQUE,JUNTAS DE AGUAS VEREDA LA VENTURA - JAGUVEN - SECTOR EL BOSQUE,3,2026-05-26,FAVORABLE,MAURICIO ALZATE DIAZ,5.47,"SE REALIZA VISITA DE INSPECCION, VIGILANCIA Y CONTROL A LA BOCATOMA Y AREA DE TRATAMIENTO, FILTRO DE TRATAMIENTO. SE OBSERVA MANTENIMIENTOS AL MOMENTO DE LA VISITA, SISTEMA DE DESINFECCION OPERATIVO CAUDALIMETRO SE OBSERVA TANQUE DE DESINFECCION CON UN RESPIRADERO QUE NO CUMPLE CON LAS CARACTERISTICAS DE LA NORMA, DEBE AJUSTARSE Y PROTEGER CON MALLA. NO SE OBSERVA PRESENCIA DE LARVAS EN BOCATOMA U OTRA UNIDAD A LO LARGO DEL PROCESO, SIN EMBARGO SE HACE ENFASIS SOBRE EL DECRETO DEPARTAMENTAL DE PREVENCION Y CONTROL DE LARVAS (0294/2016).",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tratamiento / filtración, Captación / bocatoma",2026-05-12,0.00,20260512-8312-VIG,Aceptada,Cerrado,001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,2
88295,LA UNION,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE QUEBRADA GRANDE,ACUEDUCTO QUEBRADA GRANDE LA UNION,1,2026-03-17,DESFAVORABLE,ANA MILENA MENDEZ ARANA,52.29,"SE RECOMIENDA TENER EN CUENTA LA RES 622/2020 CON EL FIN DE MEJORAR EN CALIDAD Y CANTIDAD ASÍ COMO LAS BPS VALORADAS EN 4 -2 Y 1.5 SE DEBE VOLVER CERO, ADICIONALMENTE, EL VALOR DE IRCA INVIABLE SANITARIAMENTE (86.81%); POR LO ANTERIOR. SE RECOMIENDA ELABORAR Y PRESENRTAR PLAN DE CUMPLIMIENTO QUE ABORDE LAS FALENCIAS ENCONTRADAS -PLAZO 30 DÍAS NOTA: SE RECOMIENDA ORGANIZAR-BIEN EL NOMBRE DEL ACUEDUCTO AL NIT, ACTUALIZAR # CELULAR Y # DE USURIOS, SE ANEXA # DE USUARIOS POR VEREDA. NOTA: DEC 0294/2016. EN LA VISITA NO SE EVIDENCIÓ CRIADERO DE MOSQUITOS",Red de distribución,Red / conducción,red. También menciona: Protección sanitaria / fuente,2026-05-20,0.00,20260520-8427-VIG,Aceptada,Cerrado,0006,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
88287,LA UNION,ASOCIACION COMUNITARIA DE USUARIOS DEL ACUEDUCTO RURAL PAJARO DE ORO ACUARPO,PAJARO DE ORO,1,2026-05-27,FAVORABLE CON REQUERIMIENTOS,ANA MILENA MENDEZ ARANA,21.65,"EN LA VISITA SE VERIFICA QUE LA PTAP COMPACTA ESTA EN FUNCIONAMIENTO, SE RECOMIENDA TENER EN CUENTA ESTA EN FUNCIONAMIENTO, SE RECOMIENDA TENER EN CUENTA LAS BPS VALORADAS EB 4-2 1.5 SE DEBE VOLVER CERO, Y ASI MEJORAR LA CALIDAD DEL SERVICIO, ADICIONALMENTE TENER EN CUENTA EL VALOR DEL ULTIMO IRCA MARZO/26 30.22%, DADO QUE CUENTA CON PLANTA DE TRATAMIENTO, POR LO ANTERIOR SE RECOMIENDA ELABORAR Y PRESENTAR PLAN DE MEJORAMIENTO PARA ABORDAR LO HALLADO EN LA VISITA PLAZO 30 DIAS. NOTA: DEC 0294-2016, EN LA VISITA NO SE EVIDENCIA PRESENCIA DE MOSQUITOS.",Tratamiento,Tratamiento / filtración,"tratamiento, ptap. También menciona: Gestión administrativa",2026-03-18,30.21,20260317-7316-VIG,Aceptada,Cerrado,0002,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
88217,LA UNION,ASOCIACION DE USUARIOS ACUEDUCTO SAN PEDRO Y SAN LUIS ASUASPEL- SISTEMA 1,ACUEDUCTO SAN PEDRO Y SAN LUIS SISTEMA 1,1,2026-05-11,FAVORABLE CON REQUERIMIENTOS,ANA MILENA MENDEZ ARANA,26.28,"SE REALIZA RECORRIDO POR EL SISTEMA DE ABASTECIMIENTO; QUE INCLUYE LOS TRES BOCATOMAS 4 DESARENADORES-PTAP Y EL TANQUE DE ALMACENAMIENTO, ASI COMO MEDICCION DE CLORO RESIDUAL EN EL PM QUE SE UBICA CONTIGUA AL TA PRINCIPAL; SE RECOMIENDA REALIZAR MANTENIMIENTO PERIODICO A LAS UNIDADES QUE CONFORMAN EL SISTEMA; ASI COMO LA ADECUACION DE LOS DESARENADORES UBICADOS EN LA BOCATOMA EL JORDAN Y EN LA BOCATOMA LA SONORA ADEMAS TENER ENCUENTA LAS BPS VALORADAS EN 4, SE RECOMIENDA VOLVERLAS CERO, DADO LO ANTERIOR Y EL VALOR DEL ULTIMO IRCA 30.66%MEDIO SE RECOMIENDA ELABORAR Y PRESENTAR PLAN DE MEJORAMIENTO QUE ABORDE LA SITUACION PLAZO 30 DIAS. NOTA: DEC 0294-2016, EN LA VISITA NO SE EVIDENCIA PRESENCIA DE MOSQUITOS.",Desinfección,Desinfección / cloración,"cloro. También menciona: Tratamiento / filtración, Captación / bocatoma",2026-01-20,0.00,20260120-6128-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
87876,LA UNION,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL RINCON,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL RINCON,1,2026-03-17,DESFAVORABLE,ANA MILENA MENDEZ ARANA,89.23,"SE COMIENDA TENER EN CUENTA LA RES 622/2020 CON EL FIN DE MEJORAR EN CALIDAD Y CANTIDAD ASÍ COMO LAS BPS VALORADAS EN 4 - 2 Y 1.5, SE DEBEN VOLVER CERO, ASÍ COMO EL VALOR DEL IRCA DE SEP 2025= 86.52% INVIABLE SANITARIAMENTE; POR LO ANTERIIR SE RECOMIENDA ELABORAR Y PRESENTAR PLAN DE CUMPLIMIENTO PARA ABORDAR LAS FALENCIAS - PLAZO 30 DÍAS NOTA: SE RECOMIENDA ACTUALIZAR EL NOMBRE DEL PRESODENTE DEL ACUEDUCTO. NOTA: DEC 0294/2016. EN LA VISITA NO SE EVIDENCIÓ CRIADERO DE MOSQUITOS",Protección sanitaria,Protección sanitaria / fuente,criadero,2026-05-20,45.04,20260520-8425-VIG,Aceptada,Cerrado,0005,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
87883,LA UNION,"ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL LA AGUADA LA CHICA, AJIZAL, TAMBORAL.",ASOCIACION DE USUARIOS DE ACUEDUCTO RURAL LA AGUADA - LA CHICA- EL AJIZAL - TAMBORAL,1,2026-03-25,DESFAVORABLE,ANA MILENA MENDEZ ARANA,89.94,"SE RECOMIENDA TENER LA RESOLUCION 622/2020 EN CUENTA CON EL FIN DE MEJORAR EN CALIDAD Y CANTIDAD ASI COMO LAS BPS VALORADAS EN 4-2-1.5 SE DEBEN VOLVER CERO, ADEMAS DEL IRCA DEL MES DE DICIEMBRE/2025-85.31% ELABORAR Y PRESENTAR UN PLAN DE CUMPLIMIENTO PARA ABORDAR LAS FALENCIAS HALLADAS, PLAZA 30 DIAS. NOTA SE RECOMIENDA ACTUALIZAR EL NOMBRE DEL ACUEDUCTO DE ACUERDO AL RDES Y EL # DE CELULAR. NOTA: DEC 0294/2016, EN LA VISITA NO SE EVIDENCIO CRIADERO MOSQUITOS SE BRINDA INFORMACION AL RESPECTO.",Protección sanitaria,Protección sanitaria / fuente,criadero,2026-05-20,85.27,20260520-8419-VIG,Aceptada,Cerrado,0004,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
115780,LA UNION,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO VEREDAL LA AGUADA BAJA,ACUEDUCTO LA AGUADA BAJA,1,2026-03-18,DESFAVORABLE,ANA MILENA MENDEZ ARANA,83.17,"SE RECOMIENDA TENER EN CUENTA LA RES 622/2020 CON EL FIN DE MEJORAR EN CALIDAD Y CANTIDAD; ASÍ COMO LAS BPS VALORADAS EN 4-2 Y 1.5 SE DEBE VOLVER CERO, ASÍ COMO TENER EL CUENTA EL VALOR DEL IRCA DEL MES DE DIC /25 -76-92%-ALTO POR LO ANTERIOR SE RECOMIENDA ELABORAR Y PRESENTAR UN PLAN DE CUMPLIMIENTO PARA ABORDAR FALENCIAS - PLAZO 30 DÍAS NOTA: SE RECOMIENDA REALIZAR CORRECIÓN DEL NOMBRE DEL REPRESENTANTE LEGAL. NOTA:DEC 0294/2016 EN LA VISITA NO SE EVIDENCIA CRIADEROS DE MOSQUITOS, SE BRINDA INFORMACIÓN DEL TEMA",Protección sanitaria,Protección sanitaria / fuente,criadero,2026-05-20,0.00,20260520-8421-VIG,Aceptada,Cerrado,0005,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
126423,LA UNION,ASUASPEL- ASOCIACIÓN DE USUARIOS ACUEDUCTO SAN PEDRO Y SAN LUIS - SECTOR SILOÉ-EL CARMEN - SISTEMA 2,ASOCIACION DE USUARIOS SAN PEDRO SAN LUIS- SECTOR 2,1,2026-03-11,FAVORABLE CON REQUERIMIENTOS,ANA MILENA MENDEZ ARANA,35.12,CON EL FIN DE MEJORAR EN CALIDAD Y CANTIDAD SE RECOMIENDA TENER EN CUENTA LA RES.622-2020 ASI COMO LAS BUENAS PRACTICAS SANITARIAS-BPS VALORADAS EN 10-4 Y 2 ELABORAR Y PRESENTAR UN PLAN DE CUMPLIMIENTO QUE ABORDAR LAS FALENCIAS HALLADAS-PLAZO 30 DIAS. NOTA DEC 0294-2016 NO SE EVIDENCIO CRIADERO DE MOSQUITOS.,Protección sanitaria,Protección sanitaria / fuente,criadero,,,,,,,,Visita 1.2,1,0
96661,LA UNION,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA LA ISLA,ACUEDUCTO RUAL LA ISLA,1,2026-03-12,DESFAVORABLE,ANA MILENA MENDEZ ARANA,67.91,"SE RECOMENDA TENER EN CUENTA LA RES 622/2020 CON EL FIN DE MEJORAR EN CALIDAD Y CANTIDAD ASI COMO TENER EN CUENTA LAS BPS VALORADAS EN 4 Y 2 SE DEBEN VOLVER CERO, ASI MISMO EL VALLR DEL IRCA DE DIC/25 EN 58 .74% RIESGO ALTO, SE RECOMIENDA ELABORAR Y PRESENTAR PLAN DE CUMPLIMIENTO PARA ABORDAR LAS FALENCIAS. PLAZO 30 DIAS. NOTA: 0294/2016, NO SE EVIDENCIA CRIADEROS DE MOSQUITOS.",Protección sanitaria,Protección sanitaria / fuente,criadero,2026-03-18,58.99,20260318-7314-VIG,Aceptada,Cerrado,0003,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
93503,LA UNION,JUNTA DE ACCION COMUNAL ACUEDUCTO CORCEGA- LA CAYETANA,ACUEDUCTO CORCEGA- LA CAYETANA,1,,,,,,Sin dato,Sin observación técnica,Sin observación para clasificar,2026-03-18,21.58,20260318-7315-VIG,Aceptada,Cerrado,0002,Fisicoquimico y Microbiologico,Muestreo 1.7,0,1
126858,LA VICTORIA,ACUEDUCTO RURAL SIERRAMOCHA,ACUEDUCTO RURAL VDA SIERRAMOCHA,1,2026-06-26,DESFAVORABLE,EDWARD RAUL JAIMES VERA,96.12,"SE DEBE ORGANIZAR UNA JUNTA ADMINISTRADORA DEL SISTEMA QUE DESIGNE A UN FONTANERO Y ADEMÁS ELABORAR UN PLAN DE CUMPLIMIENTO EN EL QUE SE DESCRIBAN LAS ACCIONES A IMPLEMENTAR PARA MEJORAR LA CALIFICACIÓN DE LOS ÍTEMS VALORADOS CON 2, 4 O 10 Y ASÍ MEJORAR EL CONCEPTO SANITARIO AL MEJORAR LA CALIFICIACION DE LOS INDICADORES DE IRABA, BPS, IRCA Y POR CONSIGUIENTE MEJORAR LA CALIDAD DEL AGUA Y EL CONCEPTO SANITARIO. NOTA: DECRETO DEPARTAMENTAL 0294/2016 NO HAY CRIADERO DE VECTORES AL MOMENTO DE LA VISITA NO HAY JUNTA ORGANIZADA NI REPRESENTANTE LEGAL. LA PERSONA QUE ATIENDE LA VISITA MANIFIESTA QUE EL PROXIMO 10 DE JULIO DE 2026 SE TIENE PROGRAMADA UNA REUNIÓN CON LOS USURIOS PARA DEFINIR EL PASO A SEGUIR PARA LA CONFORMACIÓN DE UNA JUNTA YA QUE EN EL MOMENTO NO HAY UN RESPONSABLE POR LA ADMINISTRACIÓN Y OPERACIÓN DEL SISTEMA DE ABASTECIMIETO.",Protección sanitaria,Protección sanitaria / fuente,"criadero, vectores. También menciona: Operación y mantenimiento, Gestión administrativa",,,,,,,,Visita 1.2,1,0
97356,LA VICTORIA,ACUEDUCTO RURAL VEREDA LA SIBERIA,ACUEDUCTO RURAL LA SIBERIA,1,2026-05-20,DESFAVORABLE,EDWARD RAUL JAIMES VERA,52.06,"SE DEBE ELABORAR Y PRESENTAR UN PLAN DE CUMPLIMIENTO EN EL QUE SE DESCRIBAN TODAS LAS ACCIONES A IMPLEMENTAR PARA MEJORAR LA CALIFICACIÓN DE LOS INDICADORES DE IRABA, BPS E IRCA, Y POR CONSIGUIENTE MEJORAR EL CONCEPTO SANITARIO Y LA CALIDAD DEL AGUA. EL PLAZO PARA PRESENTAR EL PLAN DE CUMPLIMIENTO ES DE TREINTA (30) DÍAS, NOTA: DECRETO DEPARTAMENTAL 0294/2016. NO HAY CRIADERO DE VECTORES",Protección sanitaria,Protección sanitaria / fuente,"criadero, vectores",2026-04-28,32.55,20260428-7977-VIG,Aceptada,Cerrado,0002,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,2
88300,LA VICTORIA,ACUEDUCTO RURAL VEREDA RIVERALTA,ACUEDUCTO RURAL VEREDA RIVERALTA,1,2026-02-05,DESFAVORABLE,ANA MILENA MENDEZ ARANA,88.97,"SE RECOMIENDA TENER EN CUENTA LA RES 622/2020 CON EL FIN DE MEJORAR EN CALIDAD Y CANTIDAD, ASI MISMO MEJORAR EN LAS BPS VALORADAS EN 4-2, SE DEBE VOLVER CERO, SE RECOMIENDA PARTICIPAR DE LA MESA TECNICA, INSTALADA EN EL MES DE NOV/25, CON EL FIN DE EXPONER LA SITUACION ACTUAL DEL ACUDUCTO Y PODER TOMAR DESICIONES PARA MEJORAR LA CALIDAD. DEL AGUA DE CONSUMO DE LA VEREDA. NNOTA: DEC 0294/2016, NO SE EVIDENCIO CRIADERO DE MOSQUITOS, SE BRINDA INFORMACION SOBRE TEMA DE CRIADEROS.",Red de distribución,Red / conducción,red. También menciona: Protección sanitaria / fuente,2026-02-16,9.30,20260216-6699-VIG,Aceptada,Cerrado,0001,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,1
88303,LA VICTORIA,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO TAGUALES,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL ACUEDUCTO TAGUALES,1,2026-05-28,FAVORABLE CON REQUERIMIENTOS,ANA MILENA MENDEZ ARANA,5.82,"EN LA VISITA SE VERIFICO EL ESTADO DE LOS TANQUES DE ALMACENAMIETO; SE OBSERVA EN BUEN ESTADO DE LIMPIEZA Y MANTENIMIENTO, SE VERIFICA QUE ESTAN REALIZANDO PROCESO DE DESINFECCIÓN, SE RECOMIENDA TENER EN CUENTA LAS BPS VALORADAS EN 4-2 Y 1.5 CON EL FIN DE VOLVERLAS CERO. POR LO CUAL SE RECOMIENDA ELABORAR Y PRESENTAR PLAN DE MEJORAMIENTO QUE ABORDE LO HALLADO. PLAZO 30 DÍAS. NOTA: DEC 0294/2016. EN EL RECORRIDO NO SE EVIDENCIÓ PRESENCIA DE MOSQUITOS",Desinfección,Desinfección / cloración,"desinfeccion, desinfección. También menciona: Tanque / almacenamiento, Operación y mantenimiento",2026-04-28,0.00,20260428-7978-VIG,Aceptada,Cerrado,0002,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,2
88298,LA VICTORIA,ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO RURAL DE MIRAVALLES- ACUAMIR,ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO RURAL DE MIRAVALLES-ACUAMIR,1,2026-01-30,DESFAVORABLE,ANA MILENA MENDEZ ARANA,82.19,"SE RECOMIENDA TENER EN CUENTA LA RES 622/2020 CON EL FIN DE MEJORAR EN CALIDAD Y CANTIDAD, ASÍ MISMO LAS BPS VALORADOS EN 4 Y 2 SE DEBEN VOLVER CERO, SE RECOMIENDA PARTICIPAR DE LA MESA TÉCNICA DE AGUA Y SANEAMIENTO INSTALADA EN EL MES DE NOV/25 CON EL FIN DE GESTIONAR LAS NECESIDADES DE ACUAEDUCTOS. DECRETO DEPARTAMENTAL 0294/2016 NO HAY CRIADERO DE VECTORES",Protección sanitaria,Protección sanitaria / fuente,"criadero, vectores",2026-04-28,32.55,20260428-7976-VIG,Aceptada,Cerrado,0002,Fisicoquimico y Microbiologico,Visita 1.2 + muestreo 1.7,1,2
