CODIGO_MUESTRA,TIPO_SERVICIO_FICHA,FECHA_TOMA_MUESTRA,NUMERO_ACTA,TIPO_MUESTRA,PUNTO_MUESTREO,LUGAR_TOMA_MUESTRA,DIRECCION,DEPARTAMENTO_PUNTO_MUESTREO,MUNICIPIO_PUNTO_MUESTREO,TIPO_LUGAR,CORREGIMIENTO_VEREDA,BARRIO,TIPO_FUENTE,NOMBRE_FUENTE,DEPARTAMENTO_ACUEDUCTO,MUNICIPIO,TIPO_ENTIDAD_PRESTADOR,PRESTADOR,TELEFONO_PRESTADOR,DIRECCION_PRESTADOR,ENTIDAD_REMITE_FICHA,MUESTRA_TOMADA_POR,OBSERVACIONES_FICHA,FECHA_FILTRO_RECEPCION_FICHA,ARO_FICHA,ARCHIVO_FICHA,LOTE_FICHA,RUTA_ARCHIVO_FICHA
20260303-7024-VIG,VIGILANCIA RUTINARIA,03/03/2026,0050,Agua tratada,2332,INSTITUCION EDUCATIVA GIMNASIO DAGUA,CARRERA 12 # 6-04,76 - VALLE DEL CAUCA,76233 - DAGUA,URBANO,,LA PAZ,QUEBRADA,EL COGOLLO Y EL PASEO,76 - VALLE DEL CAUCA,76233 - DAGUA,ACUEDUCTO,ACUAVALLE S.A ESP,6022459274,CALLE 8 N 13 - 24,UESVALLE - ARO CALI,GUSTAVO ENRIQUE HINESTROZA,REPRESENTANTE LEGAL: JORGE ENRIQUE SÁNCHEZ CERON CC 6319264 TIEMPO SECO. NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO DE PLASTICO ÁMBAR DE 1.000 ML.,03/03/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260304-7026-VIG,VIGILANCIA RUTINARIA,04/03/2026,OAR040326-001,Agua tratada,4401,GRIFo,CRA 1 CLL 1A B/ LAS BRISAS COMEDOR COMUNAL,76 - VALLE DEL CAUCA,76497 - OBANDO,URBANO,,LAS BRISAS,LAGO,EMBALSE SARA BRUT,76 - VALLE DEL CAUCA,76497 - OBANDO,ACUEDUCTO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-OBANDO,2053210,CALLE 4 # 2-30,UESVALLE - ARO CARTAGO,OSCAR ARMANDO RIOS,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7027-VIG,VIGILANCIA RUTINARIA,04/03/2026,OAR040326-002,Agua tratada,4403,GRIFO,CANCHA IGLESIA CLL 2 # 1A-79,76 - VALLE DEL CAUCA,76497 - OBANDO,URBANO,,SANTA BARBARA,LAGO,EMBALSE SARA BRUT,76 - VALLE DEL CAUCA,76497 - OBANDO,ACUEDUCTO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-OBANDO,2053210,CALLE 4 # 2-30,UESVALLE - ARO CARTAGO,OSCAR ARMANDO RIOS,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7028-VIG,VIGILANCIA RUTINARIA,04/03/2026,CACG-042,Agua cruda,9010,AL LADO DE VIVIENDA SEÑOR OLMEDO RAMIREZ,VIVIENDA SEÑOR OLMEDO RAMIREZ,76 - VALLE DEL CAUCA,76869 - VIJES,RURAL,VIDAL,,POZO,SUBTERRANEO - ALJIBE,76 - VALLE DEL CAUCA,76869 - VIJES,ACUEDUCTO,ABASTECIMIENTO COMUNITARIO VIDAL,3107683046,VEREDA VIDAL,UESVALLE - ARO CALI,CARLOS CAICEDO,"REPRESENTANTE LEGAL: JOSE LUIS ESCOBAR CC: 16.456.247 TIEMPO SECO, LA MUESTRA RECOLECTADA PRESENTA UN COLOR APARENTE, SE ENTREGA EN FRASCO AMBAR DE 1.000 ML.",04/03/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260304-7029-VIG,VIGILANCIA RUTINARIA,04/03/2026,lvc04032026-1,Agua tratada,4210,grifo# 4210 i.educativa,ie eliodoro peña corregimiento higueroncito,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,RURAL,higueroncito,,QUEBRADA,el rincon-embalse sara brut,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,ACUEDUCTO,ACUAVALLE S.A ESP - LA UNION,3136663965,CRA 14 CLLES 11 Y 12,UESVALLE - ARO CARTAGO,luz mila villada correa,no hubo acompañamiento esp,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7030-VIG,VIGILANCIA RUTINARIA,04/03/2026,OAR040326-004,Agua tratada,5505,GRIFO,ESCUELA BOYACÁ CORR SAN ANTONIO,76 - VALLE DEL CAUCA,76823 - TORO,RURAL,CORR SAN ANTONIO,,LAGO,EMBALSE SARA BRUT,76 - VALLE DEL CAUCA,76823 - TORO,ACUEDUCTO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-TORO,2210585,Cra. 2 # 7-46,UESVALLE - ARO CARTAGO,OSCAR ARMANDO RIOS,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7031-VIG,VIGILANCIA RUTINARIA,04/03/2026,LVC04032026-2,Agua tratada,4211,GRIFO# 4211 i.educativa,IE JOSEFINA PEÑA,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,RURAL,VEREDA MORELIA,,QUEBRADA,EL RINCON-EMBALSE SARABRUT,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,ACUEDUCTO,ACUAVALLE S.A ESP - LA UNION,3136663965,CRA 14 CLLES 11 Y 12,UESVALLE - ARO CARTAGO,LUZ MILA VILLADA CORREA,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7032-VIG,VIGILANCIA RUTINARIA,04/03/2026,LVC04032026-3,Agua tratada,4208,GRIFO# 4208 b el amparo,EL AMPARO IGLESIA,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,URBANO,,BARRIO EL AMPARO,QUEBRADA,EL RINCON,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,ACUEDUCTO,ACUAVALLE S.A ESP - LA UNION,3136663965,CRA 14 CLLES 11 Y 12,UESVALLE - ARO CARTAGO,LUZ MILA VILLADA CORREA,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7033-VIG,VIGILANCIA RUTINARIA,04/03/2026,LVC04032026-4,Agua tratada,4207,GRIFO# 4207 escuela,ESCUELA BELISARIO PEÑA,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,RURAL,CORREGIMIENTO SAN LUIS,,QUEBRADA,Q EL RINCON-EMBALSE SARA BRUT,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,ACUEDUCTO,ACUAVALLE S.A ESP - LA UNION,3136663965,CRA 14 CLLES 11 Y 12,UESVALLE - ARO CARTAGO,LUZ MILA VILLADA CORREA,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7034-VIG,VIGILANCIA RUTINARIA,04/03/2026,LVC04032026-5,Agua tratada,4209,GRIFO# 4209 escuela,ESCUELA JOSE ANCIZAR HENAO,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,RURAL,VEREDA LA CAMPESINA,,QUEBRADA,EL RINCON-EMBALSE SARA BRUT,76 - VALLE DEL CAUCA,76400 - LA UNIÓN,ACUEDUCTO,ACUAVALLE S.A ESP - LA UNION,3136663965,CRA 14 CLLES 11 Y 12,UESVALLE - ARO CARTAGO,LUZ MILA VILLADA CORREA,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7037-VIG,VIGILANCIA RUTINARIA,04/03/2026,LVC04032026-6,Agua tratada,8631,GRIFO# 8631 salida ptap,SALIDA PTAP-CLL-1 CR 5,76 - VALLE DEL CAUCA,76863 - VERSALLES,URBANO,,BALALAICA,RÍO,RIO PATUMA,76 - VALLE DEL CAUCA,76863 - VERSALLES,ACUEDUCTO,COOPERATIVA DE SERVICIOS PUBLICOS DE VERSALLES CAMINO VERDE APC,3148332516,CRA 7 # 9-28,UESVALLE - ARO CARTAGO,LUZ MILA VILLADA CORREA,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7039-VIG,,04/03/2026,OAR040326-003,Agua tratada,5503,GRIFO,ESCUELA FELIPE RIVERA SECTOR SAN LAZARO,76 - VALLE DEL CAUCA,76823 - TORO,URBANO,,SAN LAZARO,LAGO,EMBALSE SARA BRUT,76 - VALLE DEL CAUCA,76823 - TORO,ACUEDUCTO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-TORO,2210585,Cra. 2 # 7-46,UESVALLE - ARO CARTAGO,OSCAR ARMANDO RIOS,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7040-VIG,VIGILANCIA RUTINARIA,04/03/2026,lvc04032026-7,Agua tratada,1303,grifo# 1303 escuela,escula jose maria cordoba cll-8 cra 6 y 7,76 - VALLE DEL CAUCA,76250 - EL DOVIO,URBANO,,nicolas obrero,RÍO,dovio,76 - VALLE DEL CAUCA,76250 - EL DOVIO,ACUEDUCTO,ACUAVALLE S.A ESP - EL DOVIO,3135320632,CALLE 8 # 7 - 51,UESVALLE - ARO CARTAGO,luz mila villada correa,,04/03/2026,Cartago,muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv,20260526_1510,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1510\muestras_fichas_CONSOLIDADO_lote_20260526_1510.csv
20260304-7041-VIG,VIGILANCIA RUTINARIA,04/03/2026,0051,Agua tratada,0081,frente a sede comunal la union junto a caja de valvulas,via santo domingo sede comunal la union,76 - VALLE DEL CAUCA,76275 - FLORIDA,RURAL,LA UNION PARTE ALTA,,QUEBRADA,juanambu,76 - VALLE DEL CAUCA,76275 - FLORIDA,ACUEDUCTO,"ASOCIACION COMUNITARIA DE USUARIOS DEL ACUEDUCTO TAMBORAL, LA UNION Y EL AGRADO - AUNITAMBO",3148490067,VEREDA TAMBORAL,UESVALLE - ARO CALI,gustavo e. hinestroza,"REPRESENTANTE LEGAL: LUZ DENNIS STERLING ROJAS CC: 52.226.862 TIEMPO SECO, LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO DE VIDRIO AMBAR DE 1.000 ML.",04/03/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260304-7044-VIG,VIGILANCIA RUTINARIA,04/03/2026,vh101,Agua cruda,76890-2,grifo patio,casa emilio solarte,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,muñecos,,QUEBRADA,diviso,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ACUEDUCTO RURAL AGUA DE MUÑECOS,3146364705,MUÑECOS,UESVALLE - ARO TULUÁ,victor hugo tascon,rep legal robert ramirez se toma muestra de fisico quimico en frasco ambar de 1000cc se realiza analisis de color aparente,04/03/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260304-7045-VIG,VIGILANCIA RUTINARIA,04/03/2026,VH 098,Agua tratada,76890-2,GRIFO patio,ESCUELA CAMILO TORRES,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,BUENOS AIRES,,QUEBRADA,CALABAZAS EL SOBACO,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ASOCIACION DE USUARIOS DE LA JUNTA ADMINISTRADORA DE AGUAS VEREDA BUENOS AIRES - AJABA,3105020865,VEREDA BUENOS AIRES,UESVALLE - ARO TULUÁ,VICTOR HUGO TASCON,"REP LEGAL ABRAHAN LOZANO SETOMA MUESTRA DE FISICO QUIMICO EN FRASCO AMBAR DE 1000 CC, SE REALIZA ANALISIS DE COLOR APARENTE",04/03/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260304-7046-VIG,VIGILANCIA RUTINARIA,04/03/2026,VH099,Agua tratada,76890-2,GRIFO LAVADORA,CASA VICTOR DIAZ,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,el dorado COLORADas,,QUEBRADA,las minas,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,ASOCIACION DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIO DEL CORREG EL DORADO VDA COLORADAS,3226204861,VEREDA COLORADAS,UESVALLE - ARO TULUÁ,VICTOR HUGO TASCON,"REP LEGAL MARIA NIEVES BERMUEDEZ SE TOMA MUESTRA FISICO QUIMICO Y COLOR PARENTE EN FRACO AMBAR DE 1000 C, C SE REALIZA ANALISIS DE COLOR APARENTE",04/03/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260304-7047-VIG,VIGILANCIA RUTINARIA,04/03/2026,VH100,Agua tratada,76890,GRIFO PATIO,FINCA ASSYS DONNEYS,76 - VALLE DEL CAUCA,76890 - YOTOCO,RURAL,EL DORADO CORDOBITaS,,QUEBRADA,CORDOBITAS,76 - VALLE DEL CAUCA,76890 - YOTOCO,ACUEDUCTO,AGUAS CORDOBITA,3155253053,VEREDA CORDOBITA,UESVALLE - ARO TULUÁ,VICTOR HUGO TASCON,"REP LEGAL ASSYS ANTONIO DONNEYS SE TOMA MUESTRA DE FQ EN FRASCO AMBAR DE 1000, SE REALIZOANALISIS DE COLOR APARENTE",04/03/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260304-7056-VIG,VIGILANCIA RUTINARIA,04/03/2026,0052,Agua cruda,2503,entrada finca el agrado lado derecho callejon,sector el agrado,76 - VALLE DEL CAUCA,76275 - FLORIDA,RURAL,santodomingo parte baja,,QUEBRADA,el berracal,76 - VALLE DEL CAUCA,76275 - FLORIDA,ACUEDUCTO,JUNTA ADMINISTRADORA DE ACUEDUCTO SANTODOMINGO PARTE BAJA,3172444721,VIVIENDA JAIME BUSTAMANTE,UESVALLE - ARO CALI,gustavo e. hinestroza,"REPRESENTANTE LEGAL: LUZ adriana bustamante CC: 66.717.182 TIEMPO SECO, LA MUESTRA RECOLECTADA PRESENTA UN COLOR APARENTE, SE ENTREGA EN FRASCO AMBAR DE 1.000 ML.",04/03/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260304-7057-VIG,VIGILANCIA RUTINARIA,04/03/2026,0053,Agua tratada,1202,frente a vivienda señor carlos portilla,sector la y,76 - VALLE DEL CAUCA,76275 - FLORIDA,RURAL,el llanito,,QUEBRADA,el adan y paz de las cañitas,76 - VALLE DEL CAUCA,76275 - FLORIDA,ACUEDUCTO,ASOCIACION DE USUARIOS DEL ACUEDUCTO Y/O ALCANTARILLADO Y/O ASEO ACUALLANITO E.S.P,3182523741,CRGT SAN FRANCISCO-EL LLANITO,UESVALLE - ARO CALI,gustavo e. hinestroza,"REPRESENTANTE LEGAL: julio enrique lopez valderrama CC: 16.896.690 TIEMPO SECO, LA MUESTRA RECOLECTADA PRESENTA UN COLOR APARENTE, SE ENTREGA EN FRASCO de vidrio AMBAR DE 1.000 ML.",04/03/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260304-7058-VIG,VIGILANCIA RUTINARIA,04/03/2026,0054,Agua tratada,0002,FRENTE A LA PUERTA PRINCIPAL DE LA GRANJA AL LADO DEL ARBOL DE MANGO,GRANJA EL OASIS,76 - VALLE DEL CAUCA,76275 - FLORIDA,RURAL,EL LIBANO,,QUEBRADA,BOLIVAR,76 - VALLE DEL CAUCA,76275 - FLORIDA,ACUEDUCTO,ACUALIBANO,3217398249,CORREGIMIENTO EL LIBANO,UESVALLE - ARO CALI,GUSTAVO E. HINESTROZA,"REPRESENTANTE LEGAL: JULIAN FERNANDO BECERRA BARALT CC: 14.701.990 TIEMPO SECO, LA MUESTRA DE COLOR APARENTE, SE ENTREGA EN FRASCO DE VIDRIO AMBAR DE 1.000 ML.",04/03/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260304-7060-VIG,VIGILANCIA RUTINARIA,04/03/2026,CACG-043,Agua cruda,9013,AL LADO POSTE DE VIVIENDA SR. ANTONIO COLLAZOS,VIVIENDA SR. ANTONIO COLLAZOS,76 - VALLE DEL CAUCA,76869 - VIJES,RURAL,VIDAL,,NACIMIENTO,PIEDRA GRANDE,76 - VALLE DEL CAUCA,76869 - VIJES,ACUEDUCTO,ABASTECIMIENTO COMUNITARIO VIDAL,3107683046,VEREDA VIDAL,UESVALLE - ARO CALI,CARLOS CAICEDO,REPRESENTANTE LEGAL: JOSE LUIS ESCOBAR CC 16'456.297. TIEMPO SECO. NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO ÁMBAR DE 1.000 ML.,04/03/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260304-7065-VIG,VIGILANCIA RUTINARIA,04/03/2026,CACG-044,Agua tratada,2,PUNTO N. 2 ESQUINA CERCO PERIMETRAL,VIVIENDA SANDRA MERCEDES MENESES,76 - VALLE DEL CAUCA,76869 - VIJES,RURAL,EL TAMBOR,,QUEBRADA,"LOS ALPES, CIENAGUITAS Y SONORA",76 - VALLE DEL CAUCA,76869 - VIJES,ACUEDUCTO,JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO #15 DEL CORREGIMIENTO EL TAMBOR-VIJES - LA JACA # 15,3207270805,CORREGIMIENTO EL TAMBOR,UESVALLE - ARO CALI,CARLOS CAICEDO,"REPRESENTANTE LEGAL: CARLOS ALBERTO SALCEDO CC: 16.729.973 TIEMPO SECO, LA MUESTRA DE COLOR APARENTE, SE ENTREGA EN FRASCO AMBAR DE 1.000 ML.",04/03/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260304-7067-VIG,VIGILANCIA RUTINARIA,04/03/2026,CACG-045,Agua tratada,8021,ENTRE PUESTO DE SALUD E IGLESIA,PUESTO DE SALUD,76 - VALLE DEL CAUCA,76869 - VIJES,RURAL,EL TAMBOR - jaca 11,,QUEBRADA,LA PUbENZA Y TRES QUEBRADAS,76 - VALLE DEL CAUCA,76869 - VIJES,ACUEDUCTO,JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO LA JACA # 11 EL TAMBOR - JACA #11,3147654737,CORREGIMIENTO EL TAMBOR,UESVALLE - ARO CALI,carlos caicedo,REPRESENTANTE LEGAL: MIGUEL A. IPIALES CC 11'14.391.359 . TIEMPO SECO. NOTA: LA MUESTRA DE COLOR APARENTE SE ENTREGA EN FRASCO ÁMBAR DE 1.000 ML.,04/03/2026,Cali,muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv,20260526_2110,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_2110\muestras_fichas_CONSOLIDADO_lote_20260526_2110.csv
20260309-7075-VIG,VIGILANCIA RUTINARIA,09/03/2026,VH103,Agua tratada,76828-2,GRIFO INSTALADO PUNTO FIJO,CRA 18 CALLE 17 ANCIANATO LA INMACULADA,76 - VALLE DEL CAUCA,76828 - TRUJILLO,URBANO,,LA PAZ,RÍO,RIO CULEBRAS,76 - VALLE DEL CAUCA,76828 - TRUJILLO,ACUEDUCTO,ACUAVALLE S.A E.SP,SD,CALLE 18 # 19-32,UESVALLE - ARO TULUÁ,VICTOR HUGO TASCON,"REPRESENTANTE LEGAL JORGE ENRIQUE SANCHEZ CERON SE TOMA MUESTRA DE FISICO QUIMICO EN FRASCO AMBAR DE 1000CC, SE REALIZA ANALISIS DE COLOR APARENTE.",09/03/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
20260309-7076-VIG,VIGILANCIA RUTINARIA,09/03/2026,VH 102,Agua tratada,76828-1,GRIFO INSTALADO PUNTO FIJO,CENTRO VIDA CRA 21 CALLE 26,76 - VALLE DEL CAUCA,76828 - TRUJILLO,URBANO,,LA PAZ,RÍO,CULEBRAS,76 - VALLE DEL CAUCA,76828 - TRUJILLO,ACUEDUCTO,ACUAVALLE S.A E.SP,SD,CALLE 18 # 19-32,UESVALLE - ARO TULUÁ,VICTOR HUGO TASCON,REP LEGAL JORGE ENRIQUE SANCHEZ CERON SE TOMA MUESTRA DE FISICO QUIMICO EN FRASCO AMBAR DE 1000 CC SE REALIZA ANALISIS DE COLOR APARENTE,09/03/2026,Tuluá,muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv,20260526_1615,G:\.shortcut-targets-by-id\1yROfpmz8yE8ttn9XJ1jioWMULcTpV8XA\2026\Agua para consumo\Resultados_muestras\Control_Descargas\Lote_20260526_1615\muestras_fichas_CONSOLIDADO_lote_20260526_1615.csv
